start_date_iso,end_date_iso,base_time_seconds,increment,status,id,name,url,game_type,start_time,end_time,game_time_class,min_membership_level,registered_user_count,is_club,is_multi_club_type,min_players,max_players,min_rating,max_rating,event_type,year
"2024-11-27T09:59:37-08:00","2024-11-27T11:59:37-08:00",600,0,"finished",3827951,"Рапид - 10/0 - 27.11","https://www.chess.com/tournament/live/arena/---100---2711-3827951","chess",1732730377,1732737577,"standard",10,16,true,false,,3000,,,"arena",2024
"2024-11-26T09:59:22-08:00","2024-11-26T11:29:22-08:00",120,1,"finished",3827305,"Булит - 2/1 - 26.11","https://www.chess.com/tournament/live/arena/---21---2611-3827305","chess",1732643962,1732649362,"lightning",10,17,true,false,,3000,,,"arena",2024
"2024-11-25T09:59:11-08:00","2024-11-25T11:29:11-08:00",300,0,"finished",3826467,"Блиц  -  25.11 ","https://www.chess.com/tournament/live/arena/-----2511--3826467","chess",1732557551,1732562951,"blitz",10,17,true,false,,3000,,,"arena",2024
"2024-11-22T10:00:01-08:00","2024-11-22T11:30:01-08:00",300,2,"finished",3823083,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3823083","chess960",1732298401,1732303801,"blitz",10,15,true,false,,3000,,,"arena",2024
"2024-11-21T09:59:25-08:00","2024-11-21T11:29:25-08:00",180,2,"finished",3812089,"Блиц 21.11","https://www.chess.com/tournament/live/arena/-2111-3812089","chess",1732211965,1732217365,"blitz",10,16,true,false,,3000,,,"arena",2024
"2024-11-20T09:59:28-08:00","2024-11-20T11:59:28-08:00",600,0,"finished",3810529,"Рапид - 20.11","https://www.chess.com/tournament/live/arena/---2011-3810529","chess",1732125568,1732132768,"standard",10,19,true,false,,3000,,,"arena",2024
"2024-11-19T09:59:24-08:00","2024-11-19T11:29:24-08:00",120,1,"finished",3809763,"Булит -19.11","https://www.chess.com/tournament/live/arena/--1911-3809763","chess",1732039164,1732044564,"lightning",10,15,true,false,,3000,,,"arena",2024
"2024-11-14T08:59:46-08:00","2024-11-14T10:29:46-08:00",180,2,"finished",3793821,"Блиц - 14.11","https://www.chess.com/tournament/live/arena/---1411-3793821","chess",1731603586,1731608986,"blitz",10,24,true,false,,3000,,,"arena",2024
"2024-11-13T08:59:12-08:00","2024-11-13T10:59:12-08:00",600,0,"finished",3792569,"Рапид - 13.11","https://www.chess.com/tournament/live/arena/---1311-3792569","chess",1731517152,1731524352,"standard",10,23,true,false,,3000,,,"arena",2024
"2024-11-12T08:59:26-08:00","2024-11-12T10:29:26-08:00",120,1,"finished",3791277,"Булит - 12.11","https://www.chess.com/tournament/live/arena/---1211-3791277","chess",1731430766,1731436166,"lightning",10,10,true,false,,3000,,,"arena",2024
"2024-11-08T08:59:17-08:00","2024-11-08T10:29:17-08:00",300,2,"finished",3786767,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3786767","chess960",1731085157,1731090557,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-11-07T08:59:07-08:00","2024-11-07T10:29:07-08:00",180,2,"finished",3785965,"бЛИЦ - 07.11","https://www.chess.com/tournament/live/arena/---0711-3785965","chess",1730998747,1731004147,"blitz",10,11,true,false,,3000,,,"arena",2024
"2024-11-05T08:59:49-08:00","2024-11-05T10:29:49-08:00",120,1,"finished",3783529,"Булит - 05.11","https://www.chess.com/tournament/live/arena/---0511-3783529","chess",1730825989,1730831389,"lightning",10,12,true,false,,3000,,,"arena",2024
"2024-11-04T08:59:32-08:00","2024-11-04T10:29:32-08:00",300,0,"finished",3782447,"Блиц - 04.11","https://www.chess.com/tournament/live/arena/---0411-3782447","chess",1730739572,1730744972,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-11-01T11:59:58-07:00","2024-11-01T13:29:58-07:00",180,2,"finished",3779253,"Фишер 960 - 01-11","https://www.chess.com/tournament/live/arena/-960---01-11-3779253","chess960",1730487598,1730492998,"blitz",10,10,true,false,,3000,,,"arena",2024
"2024-10-31T11:59:25-07:00","2024-10-31T13:29:25-07:00",180,2,"finished",3767651,"Блиц - 31.10","https://www.chess.com/tournament/live/arena/---3110-3767651","chess",1730401165,1730406565,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-10-30T11:59:13-07:00","2024-10-30T14:59:13-07:00",600,0,"finished",3766399,"Рапид - 30.10","https://www.chess.com/tournament/live/arena/---3010-3766399","chess",1730314753,1730325553,"standard",10,12,true,false,,3000,,,"arena",2024
"2024-10-29T11:59:42-07:00","2024-10-29T13:29:42-07:00",120,1,"finished",3765317,"Булит - 29.10","https://www.chess.com/tournament/live/arena/---2910-3765317","chess",1730228382,1730233782,"lightning",10,15,true,false,,3000,,,"arena",2024
"2024-10-28T11:59:23-07:00","2024-10-28T13:29:23-07:00",300,0,"finished",3764485,"Блиц - 28.10","https://www.chess.com/tournament/live/arena/---2810-3764485","chess",1730141963,1730147363,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-10-25T10:59:10-07:00","2024-10-25T12:29:10-07:00",300,2,"finished",3760799,"960 Фишер","https://www.chess.com/tournament/live/arena/960--3760799","chess960",1729879150,1729884550,"blitz",10,15,true,false,,3000,,,"arena",2024
"2024-10-23T10:59:05-07:00","2024-10-23T11:42:38-07:00",600,0,"finished",5172025,"Рапид - 23.10","https://www.chess.com/tournament/live/---2310-5172025","chess",1729706345,1729708958,"standard",10,8,true,false,,2000,,,"swiss",2024
"2024-10-16T10:59:19-07:00","2024-10-16T11:54:12-07:00",600,0,"finished",5151899,"Рапид - 16.10","https://www.chess.com/tournament/live/---1610-5151899","chess",1729101559,1729104852,"standard",10,5,true,false,,2000,,,"swiss",2024
"2024-10-09T10:59:47-07:00","2024-10-09T11:33:14-07:00",600,0,"finished",5132451,"Рапид - 09.10","https://www.chess.com/tournament/live/---0910-5132451","chess",1728496787,1728498794,"standard",10,9,true,false,,2000,,,"swiss",2024
"2024-10-04T10:59:44-07:00","2024-10-04T11:39:59-07:00",600,0,"finished",5125781,"Rapid 10/0 Swiss","https://www.chess.com/tournament/live/rapid-100-swiss-5125781","chess",1728064784,1728067199,"standard",10,7,true,false,,2000,,,"swiss",2024
"2024-07-10T10:59:20-07:00","2024-07-10T11:46:04-07:00",600,0,"finished",4903283,"Рапид - 10.07","https://www.chess.com/tournament/live/---1007-4903283","chess",1720634360,1720637164,"standard",10,5,true,false,,2000,,,"swiss",2024
"2024-07-03T10:59:08-07:00","2024-07-03T12:11:02-07:00",600,0,"finished",4884973,"Рапид - 03.07","https://www.chess.com/tournament/live/---0307-4884973","chess",1720029548,1720033862,"standard",10,10,true,false,,2000,,,"swiss",2024
"2024-06-26T10:59:31-07:00","2024-06-26T12:03:49-07:00",600,0,"finished",4866933,"Рапид  26.06","https://www.chess.com/tournament/live/--2606-4866933","chess",1719424771,1719428629,"standard",10,12,true,false,,2000,,,"swiss",2024
"2024-06-19T10:59:59-07:00","2024-06-19T11:24:56-07:00",600,0,"finished",4848305,"Рапид 19.06","https://www.chess.com/tournament/live/-1906-4848305","chess",1718819999,1718821496,"standard",10,5,true,false,,2000,,,"swiss",2024
"2024-06-12T10:59:40-07:00","2024-06-12T11:48:45-07:00",600,0,"finished",4830498,"Рапид 12.06","https://www.chess.com/tournament/live/-1206-4830498","chess",1718215180,1718218125,"standard",10,8,true,false,,2000,,,"swiss",2024
"2024-06-05T10:59:10-07:00","2024-06-05T12:22:33-07:00",600,0,"finished",4815890,"Рапид 05.06","https://www.chess.com/tournament/live/-0506-4815890","chess",1717610350,1717615353,"standard",10,13,true,false,,2000,,,"swiss",2024
"2024-05-28T10:59:07-07:00","2024-05-28T11:48:44-07:00",600,2,"finished",4800075,"Рапид","https://www.chess.com/tournament/live/-4800075","chess",1716919147,1716922124,"standard",10,5,true,false,,2000,,,"swiss",2024
"2024-05-22T10:59:31-07:00","2024-05-22T12:11:33-07:00",600,0,"finished",4787174,"Рапид - 22.05","https://www.chess.com/tournament/live/---2205-4787174","chess",1716400771,1716405093,"standard",10,12,true,false,,2000,,,"swiss",2024
"2024-05-15T10:59:46-07:00","2024-05-15T11:57:14-07:00",600,0,"finished",4773277,"Рапид 15.05","https://www.chess.com/tournament/live/-1505-4773277","chess",1715795986,1715799434,"standard",10,12,true,false,,2000,,,"swiss",2024
"2024-05-08T10:59:14-07:00","2024-05-08T12:05:28-07:00",600,2,"finished",4759328,"Рапид 08.05","https://www.chess.com/tournament/live/-0805-4759328","chess",1715191154,1715195128,"standard",10,9,true,false,,2000,,,"swiss",2024
"2024-05-01T10:30:00-07:00","2024-05-01T11:29:16-07:00",600,2,"finished",4755260,"Рапид  01.05","https://www.chess.com/tournament/live/--0105-4755260","chess",1714584600,1714588156,"standard",10,8,true,false,,2000,,,"swiss",2024
"2024-05-01T06:29:55-07:00","2024-05-01T06:55:29-07:00",180,2,"finished",4755017,"960 - 1 май","https://www.chess.com/tournament/live/960---1--4755017","chess960",1714570195,1714571729,"blitz",10,8,true,false,,2000,,,"swiss",2024
"2024-04-27T11:29:36-07:00","2024-04-27T12:42:16-07:00",300,2,"finished",4752891,"Турнир 5/2","https://www.chess.com/tournament/live/-52-4752891","chess",1714242576,1714246936,"blitz",10,15,true,false,,2000,,,"swiss",2024
"2024-04-24T10:29:17-07:00","2024-04-24T11:56:37-07:00",600,5,"finished",4740668,"Рапид - 24.04","https://www.chess.com/tournament/live/---2404-4740668","chess",1713979757,1713984997,"standard",10,10,true,false,,2000,,,"swiss",2024
"2024-04-17T10:29:47-07:00","2024-04-17T11:44:43-07:00",600,2,"finished",4716601,"Рапид 17.04","https://www.chess.com/tournament/live/-1704-4716601","chess",1713374987,1713379483,"standard",10,12,true,false,,2000,,,"swiss",2024
"2024-04-10T10:29:04-07:00","2024-04-10T11:23:31-07:00",600,0,"finished",4701812,"Рапид - 10.04","https://www.chess.com/tournament/live/---1004-4701812","chess",1712770144,1712773411,"standard",10,9,true,false,,2000,,,"swiss",2024
"2024-10-24T10:59:13-07:00","2024-10-24T12:29:13-07:00",180,2,"finished",3759881,"Блиц - 24.10","https://www.chess.com/tournament/live/arena/---2410-3759881","chess",1729792753,1729798153,"blitz",10,13,true,false,,3000,,,"arena",2024
"2024-10-21T10:59:16-07:00","2024-10-21T12:29:16-07:00",300,0,"finished",3756513,"Блиц - 21.10","https://www.chess.com/tournament/live/arena/---2110-3756513","chess",1729533556,1729538956,"blitz",10,10,true,false,,3000,,,"arena",2024
"2024-10-17T10:59:30-07:00","2024-10-17T12:29:30-07:00",180,2,"finished",3741841,"Блиц - 17.10","https://www.chess.com/tournament/live/arena/---1710-3741841","chess",1729187970,1729193370,"blitz",10,9,true,false,,3000,,,"arena",2024
"2024-10-15T11:00:00-07:00","2024-10-15T12:30:00-07:00",120,1,"finished",3739401,"Булит - 15.10","https://www.chess.com/tournament/live/arena/---1510-3739401","chess",1729015200,1729020600,"lightning",10,9,true,false,,3000,,,"arena",2024
"2024-10-14T10:59:17-07:00","2024-10-14T12:29:17-07:00",300,0,"finished",3738401,"Блиц - 14.10","https://www.chess.com/tournament/live/arena/---1410-3738401","chess",1728928757,1728934157,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-10-11T10:59:30-07:00","2024-10-11T12:29:30-07:00",180,2,"finished",3734481,"Blitz 3/2","https://www.chess.com/tournament/live/arena/blitz-32-3734481","chess",1728669570,1728674970,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-10-10T10:59:46-07:00","2024-10-10T12:29:46-07:00",300,2,"finished",3723775,"Фишер 960 - 10.10","https://www.chess.com/tournament/live/arena/-960---1010-3723775","chess960",1728583186,1728588586,"blitz",10,15,true,false,,3000,,,"arena",2024
"2024-10-08T10:59:29-07:00","2024-10-08T12:29:29-07:00",120,1,"finished",3721133,"Булит - 08.10","https://www.chess.com/tournament/live/arena/---0810-3721133","chess",1728410369,1728415769,"lightning",10,15,true,false,,3000,,,"arena",2024
"2024-10-07T10:59:31-07:00","2024-10-07T12:29:31-07:00",300,0,"finished",3720109,"Блиц - 07.10","https://www.chess.com/tournament/live/arena/---0710-3720109","chess",1728323971,1728329371,"blitz",10,11,true,false,,3000,,,"arena",2024
"2024-10-03T10:59:23-07:00","2024-10-03T12:29:23-07:00",180,2,"finished",3705271,"Фишер 960 - 02.10","https://www.chess.com/tournament/live/arena/-960---0210-3705271","chess960",1727978363,1727983763,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-10-02T11:29:22-07:00","2024-10-02T12:59:22-07:00",180,2,"finished",3704325,"Блиц- 02.10","https://www.chess.com/tournament/live/arena/--0210-3704325","chess",1727893762,1727899162,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-10-01T10:59:59-07:00","2024-10-01T12:29:59-07:00",120,1,"finished",3702633,"Булит - 01.10","https://www.chess.com/tournament/live/arena/---0110-3702633","chess",1727805599,1727810999,"lightning",10,12,true,false,,3000,,,"arena",2024
"2024-09-26T10:59:59-07:00","2024-09-26T12:59:59-07:00",600,0,"finished",3696521,"Рапид - 26.09","https://www.chess.com/tournament/live/arena/---2609-3696521","chess",1727373599,1727380799,"standard",10,20,true,false,,3000,,,"arena",2024
"2024-09-25T10:59:39-07:00","2024-09-25T12:29:39-07:00",180,2,"finished",3695297,"Блиц - 25.09","https://www.chess.com/tournament/live/arena/---2509-3695297","chess",1727287179,1727292579,"blitz",10,13,true,false,,3000,,,"arena",2024
"2024-09-24T10:59:34-07:00","2024-09-24T12:29:34-07:00",120,1,"finished",3694271,"Булит","https://www.chess.com/tournament/live/arena/-3694271","chess",1727200774,1727206174,"lightning",10,11,true,false,,3000,,,"arena",2024
"2024-07-16T10:59:03-07:00","2024-07-16T12:29:03-07:00",120,1,"finished",3530143,"Булит - 16.07","https://www.chess.com/tournament/live/arena/---1607-3530143","chess",1721152743,1721158143,"lightning",10,9,true,false,,3000,,,"arena",2024
"2024-07-11T10:59:20-07:00","2024-07-11T12:29:20-07:00",180,2,"finished",3515453,"Блиц -11.07","https://www.chess.com/tournament/live/arena/--1107-3515453","chess",1720720760,1720726160,"blitz",10,9,true,false,,3000,,,"arena",2024
"2024-07-09T10:59:58-07:00","2024-07-09T12:29:58-07:00",120,1,"finished",3513521,"Булит - 09.07","https://www.chess.com/tournament/live/arena/---0907-3513521","chess",1720547998,1720553398,"lightning",10,12,true,false,,3000,,,"arena",2024
"2024-07-08T10:59:24-07:00","2024-07-08T12:29:24-07:00",300,0,"finished",3512445,"Блиц - 08.07","https://www.chess.com/tournament/live/arena/---0807-3512445","chess",1720461564,1720466964,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-07-05T10:59:55-07:00","2024-07-05T12:29:55-07:00",300,2,"finished",3509533,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3509533","chess960",1720202395,1720207795,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-04-04T10:29:58-07:00","2024-04-04T10:49:23-07:00",180,2,"finished",4679064,"Блиц 04.04","https://www.chess.com/tournament/live/-0404-4679064","chess",1712251798,1712252963,"blitz",10,8,true,false,,2000,,,"swiss",2024
"2024-03-28T11:30:00-07:00","2024-03-28T13:00:00-07:00",600,0,"finished",4664992,"Рапид 10/0","https://www.chess.com/tournament/live/-100-4664992","chess",1711650600,1711656000,"standard",10,13,true,false,,2000,,,"swiss",2024
"2024-03-22T11:29:54-07:00","2024-03-22T12:26:34-07:00",600,5,"finished",4661403,"960 - 22.03","https://www.chess.com/tournament/live/960---2203-4661403","chess960",1711132194,1711135594,"standard",10,7,true,false,,2000,,,"swiss",2024
"2024-03-20T11:29:53-07:00","2024-03-20T13:03:55-07:00",600,0,"finished",4650177,"Рапид 20.03","https://www.chess.com/tournament/live/-2003-4650177","chess",1710959393,1710965035,"standard",10,14,true,false,,2000,,,"swiss",2024
"2024-03-13T11:29:07-07:00","2024-03-13T12:27:42-07:00",600,0,"finished",4635702,"Рапид 13.03","https://www.chess.com/tournament/live/-1303-4635702","chess",1710354547,1710358062,"standard",10,7,true,false,,2000,,,"swiss",2024
"2024-03-06T10:30:37-08:00","2024-03-06T11:13:40-08:00",600,0,"finished",4620629,"Рапид - 06.03","https://www.chess.com/tournament/live/---0603-4620629","chess",1709749837,1709752420,"standard",10,9,true,false,,2000,,,"swiss",2024
"2024-02-28T10:23:16-08:00","2024-02-28T11:25:29-08:00",600,0,"finished",4606221,"Рапид 28.02","https://www.chess.com/tournament/live/-2802-4606221","chess",1709144596,1709148329,"standard",10,11,true,false,,2000,,,"swiss",2024
"2024-02-25T10:01:48-08:00","2024-02-25T10:50:39-08:00",180,2,"finished",4604640,"Турнир първи ход  h4","https://www.chess.com/tournament/live/----h4-4604640","chess",1708884108,1708887039,"blitz",10,14,true,false,,2000,,,"swiss",2024
"2024-02-21T10:30:56-08:00","2024-02-21T12:21:55-08:00",600,5,"finished",4591919,"Рапид 21.02 ","https://www.chess.com/tournament/live/-2102--4591919","chess",1708540256,1708546915,"standard",10,13,true,false,,2000,,,"swiss",2024
"2024-02-16T10:30:18-08:00","2024-02-16T11:21:41-08:00",300,2,"finished",4589101,"Tournament 960","https://www.chess.com/tournament/live/tournament-960-4589101","chess960",1708108218,1708111301,"blitz",10,10,true,false,,2000,,,"swiss",2024
"2024-02-14T10:31:23-08:00","2024-02-14T12:27:01-08:00",600,2,"finished",4577910,"Рапид 14.02","https://www.chess.com/tournament/live/-1402-4577910","chess",1707935483,1707942421,"standard",10,13,true,false,,2000,,,"swiss",2024
"2024-02-09T10:30:27-08:00","2024-02-09T11:32:45-08:00",300,2,"finished",4574707,"960","https://www.chess.com/tournament/live/960-4574707","chess960",1707503427,1707507165,"blitz",10,13,true,false,,2000,,,"swiss",2024
"2024-02-02T11:41:40-08:00","2024-02-02T12:01:06-08:00",180,1,"finished",4560417,"Блиц 02.02 шв..","https://www.chess.com/tournament/live/-0202--4560417","chess",1706902900,1706904066,"blitz",10,6,true,false,,2000,,,"swiss",2024
"2024-01-30T10:29:45-08:00","2024-01-30T10:45:38-08:00",120,1,"finished",4548339,"Булит 30.01 шв","https://www.chess.com/tournament/live/-3001--4548339","chess",1706639385,1706640338,"lightning",10,5,true,false,,2000,,,"swiss",2024
"2023-10-26T10:30:47-07:00","2023-10-26T11:00:14-07:00",300,2,"finished",4349511,"Блиц - 26.10","https://www.chess.com/tournament/live/---2610-4349511","chess",1698341447,1698343214,"blitz",10,8,true,false,,2000,,,"swiss",2023
"2023-10-18T10:45:58-07:00","2023-10-18T11:49:54-07:00",300,2,"finished",4335989,"Блиц 18.10","https://www.chess.com/tournament/live/-1810-4335989","chess",1697651158,1697654994,"blitz",10,13,true,false,,2000,,,"swiss",2023
"2023-10-03T10:00:40-07:00","2023-10-03T10:50:17-07:00",300,0,"finished",4319150,"Блиц-03.10 швейц","https://www.chess.com/tournament/live/-0310--4319150","chess",1696352440,1696355417,"blitz",10,25,true,false,,2000,,,"swiss",2023
"2023-07-24T11:00:58-07:00","2023-07-24T11:22:43-07:00",180,2,"finished",4185201,"Summer Tournament","https://www.chess.com/tournament/live/summer-tournament-4185201","chess",1690221658,1690222963,"blitz",10,7,true,false,,2000,,,"swiss",2023
"2023-07-05T11:30:09-07:00","2023-07-05T12:29:42-07:00",300,0,"finished",4146050,"Блиц- 5.7","https://www.chess.com/tournament/live/--57-4146050","chess",1688581809,1688585382,"blitz",10,14,true,false,,2000,,,"swiss",2023
"2023-06-30T09:59:58-07:00","2023-06-30T10:35:57-07:00",300,0,"finished",4133525,"Блиц 30","https://www.chess.com/tournament/live/-30-4133525","chess",1688144398,1688146557,"blitz",10,10,true,false,,2000,,,"swiss",2023
"2024-07-02T11:14:48-07:00","2024-07-02T12:44:48-07:00",120,1,"finished",3496767,"Булит 02.07","https://www.chess.com/tournament/live/arena/-0207-3496767","chess",1719944088,1719949488,"lightning",10,13,true,false,,3000,,,"arena",2024
"2024-07-01T10:59:23-07:00","2024-07-01T12:29:23-07:00",300,0,"finished",3495693,"Блиц - 01.07","https://www.chess.com/tournament/live/arena/---0107-3495693","chess",1719856763,1719862163,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-06-28T10:59:13-07:00","2024-06-28T12:59:13-07:00",300,2,"finished",3492607,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3492607","chess960",1719597553,1719604753,"blitz",10,11,true,false,,3000,,,"arena",2024
"2024-06-27T10:59:33-07:00","2024-06-27T12:29:33-07:00",180,2,"finished",3481849,"Блиц - 27.06","https://www.chess.com/tournament/live/arena/---2706-3481849","chess",1719511173,1719516573,"blitz",10,18,true,false,,3000,,,"arena",2024
"2024-06-25T10:59:44-07:00","2024-06-25T12:29:44-07:00",120,1,"finished",3479831,"Булит 25.06","https://www.chess.com/tournament/live/arena/-2506-3479831","chess",1719338384,1719343784,"lightning",10,14,true,false,,3000,,,"arena",2024
"2024-06-24T10:59:47-07:00","2024-06-24T12:29:47-07:00",300,0,"finished",3479083,"Блиц 24.06","https://www.chess.com/tournament/live/arena/-2406-3479083","chess",1719251987,1719257387,"blitz",10,17,true,false,,3000,,,"arena",2024
"2024-06-22T10:59:10-07:00","2024-06-22T12:59:10-07:00",600,5,"finished",3476977,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3476977","chess960",1719079150,1719086350,"standard",10,11,true,false,,3000,,,"arena",2024
"2024-06-21T10:59:37-07:00","2024-06-21T12:59:37-07:00",600,5,"finished",3476079,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3476079","chess960",1718992777,1718999977,"standard",10,15,true,false,,3000,,,"arena",2024
"2024-06-18T10:59:47-07:00","2024-06-18T12:29:47-07:00",120,1,"finished",3463257,"Булит 18.06","https://www.chess.com/tournament/live/arena/-1806-3463257","chess",1718733587,1718738987,"lightning",10,15,true,false,,3000,,,"arena",2024
"2024-06-17T10:59:04-07:00","2024-06-17T12:29:04-07:00",300,0,"finished",3462409,"БЛИЦ 17.06","https://www.chess.com/tournament/live/arena/-1706-3462409","chess",1718647144,1718652544,"blitz",10,9,true,false,,3000,,,"arena",2024
"2024-06-14T10:59:11-07:00","2024-06-14T12:29:11-07:00",300,2,"finished",3448705,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3448705","chess960",1718387951,1718393351,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-06-13T10:59:21-07:00","2024-06-13T12:29:21-07:00",180,2,"finished",3448667,"Блиц 13.06","https://www.chess.com/tournament/live/arena/-1306-3448667","chess",1718301561,1718306961,"blitz",10,12,true,false,,3000,,,"arena",2024
"2024-06-10T10:59:35-07:00","2024-06-10T12:29:35-07:00",300,0,"finished",3447298,"Блиц 10.06","https://www.chess.com/tournament/live/arena/-1006-3447298","chess",1718042375,1718047775,"blitz",10,21,true,false,,3000,,,"arena",2024
"2024-06-04T10:59:56-07:00","2024-06-04T12:29:56-07:00",120,1,"finished",3434338,"Булит 04.06","https://www.chess.com/tournament/live/arena/-0406-3434338","chess",1717523996,1717529396,"lightning",10,12,true,false,,3000,,,"arena",2024
"2024-05-30T10:59:34-07:00","2024-05-30T12:29:34-07:00",180,2,"finished",3420358,"Блиц-30.05","https://www.chess.com/tournament/live/arena/-3005-3420358","chess",1717091974,1717097374,"blitz",10,13,true,false,,3000,,,"arena",2024
"2024-05-29T10:59:55-07:00","2024-05-29T12:29:55-07:00",300,0,"finished",3420274,"Блиц-29.05","https://www.chess.com/tournament/live/arena/-2905-3420274","chess",1717005595,1717010995,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-05-27T10:59:15-07:00","2024-05-27T12:29:15-07:00",120,1,"finished",3420271,"Булит- 27.05","https://www.chess.com/tournament/live/arena/--2705-3420271","chess",1716832755,1716838155,"lightning",10,21,true,false,,3000,,,"arena",2024
"2024-05-26T11:49:51-07:00","2024-05-26T13:19:51-07:00",300,2,"finished",3419991,"Фишер 960","https://www.chess.com/tournament/live/arena/-960-3419991","chess960",1716749391,1716754791,"blitz",10,13,true,false,,3000,,,"arena",2024
"2024-05-23T10:59:35-07:00","2024-05-23T12:29:35-07:00",180,2,"finished",3408515,"Блиц 23.05","https://www.chess.com/tournament/live/arena/-2305-3408515","chess",1716487175,1716492575,"blitz",10,14,true,false,,3000,,,"arena",2024
"2024-05-21T10:59:22-07:00","2024-05-21T12:29:22-07:00",120,1,"finished",3407354,"Булит 21.05","https://www.chess.com/tournament/live/arena/-2105-3407354","chess",1716314362,1716319762,"lightning",10,20,true,false,,3000,,,"arena",2024
